province,city,time,cum_confirm,cum_heal,cum_dead,累计重症病例,累计危重病例,confirm,heal,dead,新增重症病例数量,新增危重病例数量,武汉接触史,来源链接,数据来源,公告中是否有病例,其他
江西,萍乡,2020-02-02,18,1,,,,3,NA,0,,,,http://hc.jiangxi.gov.cn/doc/2020/02/03/138004.shtml,江西省卫生健康委员会,,
江西,吉安,2020-02-02,13,1,,,,1,NA,0,,,,http://hc.jiangxi.gov.cn/doc/2020/02/03/138004.shtml,江西省卫生健康委员会,,
江西,鹰潭,2020-02-02,8,0,,,,0,NA,0,,,,http://hc.jiangxi.gov.cn/doc/2020/02/03/138004.shtml,江西省卫生健康委员会,,
江西,景德镇,2020-02-02,3,1,,,,0,NA,0,,,,http://hc.jiangxi.gov.cn/doc/2020/02/03/138004.shtml,江西省卫生健康委员会,,
山东,山东,2020-02-02,246,6,0,16,1,21,NA,1,1,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,济南,2020-02-02,22,,,,,3,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,青岛,2020-02-02,25,,,,,3,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,淄博,2020-02-02,12,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,枣庄,2020-02-02,15,,,,,1,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,烟台,2020-02-02,22,,,,,2,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,潍坊,2020-02-02,13,,,,,3,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,济宁,2020-02-02,18,,,,,4,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,泰安,2020-02-02,11,,,,,2,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,威海,2020-02-02,25,,,,,1,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,日照,2020-02-02,12,,,,,1,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,临沂,2020-02-02,24,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,德州,2020-02-02,19,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,聊城,2020-02-02,9,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,滨州,2020-02-02,10,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
山东,菏泽,2020-02-02,9,,,,,1,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200203_2513911.html,山东省卫生健康委员会,,
河南,河南,2020-02-02,566,14,2,30,14,73,NA,10,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,郑州,2020-02-02,72,,,,,7,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,开封,2020-02-02,11,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,洛阳,2020-02-02,7,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,平顶山,2020-02-02,19,,,,,5,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,安阳,2020-02-02,29,,,,,4,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,鹤壁,2020-02-02,8,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,新乡,2020-02-02,27,,,,,4,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,焦作,2020-02-02,8,,,,,1,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,濮阳,2020-02-02,3,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,许昌,2020-02-02,15,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,漯河,2020-02-02,20,,,,,4,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,三门峡,2020-02-02,7,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,南阳,2020-02-02,84,,,,,8,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,商丘,2020-02-02,50,,,,,6,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,信阳,2020-02-02,99,,,,,11,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,周口,2020-02-02,47,,,,,7,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,驻马店,2020-02-02,58,,,,,12,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
河南,济源,2020-02-02,2,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48111.shtml,河南省卫生健康委员会,,
海南,海南,2020-02-02,70,4,1,10,,7,0,3,1（另1例重转轻）,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,海口,2020-02-02,13,,,,,2,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,三亚,2020-02-02,17,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,儋州,2020-02-02,7,,,,,1,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,琼海,2020-02-02,6,,,,,1,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,万宁,2020-02-02,8,,,,,0,NA,,1,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,东方,2020-02-02,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,澄迈,2020-02-02,2,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,临高,2020-02-02,4,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,陵水,2020-02-02,5,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,琼中,2020-02-02,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,定安,2020-02-02,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,昌江,2020-02-02,3,,,,,2,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,乐东,2020-02-02,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
海南,文昌,2020-02-02,1,,,,,1,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200203_2742913.html,海南省卫生健康委员会,,
湖南,湖南,2020-02-02,521,16,0,58(现有47),,58,0,8,2,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,长沙,2020-02-02,125,2,,12,,13,NA,0,1,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,衡阳,2020-02-02,32,3,,1,,2,NA,3,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,株洲,2020-02-02,26,1,,5,,1,NA,1,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,湘潭,2020-02-02,19,3,,1,,3,NA,3,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,邵阳,2020-02-02,51,1,,6,,2,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,岳阳,2020-02-02,70,0,,2,,17,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,常德,2020-02-02,45,0,,4,,3,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,张家界,2020-02-02,3,0,,0,,0,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,益阳,2020-02-02,30,0,,3,,3,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,郴州,2020-02-02,21,1,,0,,3,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,永州,2020-02-02,26,2,,3,,4,NA,0,1,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,怀化,2020-02-02,32,1,,8,,1,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,娄底,2020-02-02,35,1,,1,,6,NA,0,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
湖南,湘西,2020-02-02,6,1,,1,,0,NA,1,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200203_11168209.html,湖南省卫生健康委员会,,
广东,广东,2020-02-02,683,14,0,57,20,79,NA,2,7,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,深圳,2020-02-02,226,,,,,30,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,广州,2020-02-02,189,,,,,14,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,珠海,2020-02-02,51,,,,,10,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,佛山,2020-02-02,43,,,,,4,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,东莞,2020-02-02,31,,,,,4,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,惠州,2020-02-02,28,,,,,5,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,中山,2020-02-02,25,,,,,4,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,汕头,2020-02-02,17,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,湛江,2020-02-02,14,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,阳江,2020-02-02,10,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,肇庆,2020-02-02,7,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,梅州,2020-02-02,7,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,清远,2020-02-02,6,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,揭阳,2020-02-02,6,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,韶关,2020-02-02,5,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,汕尾,2020-02-02,5,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,茂名,2020-02-02,4,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,江门,2020-02-02,4,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,潮州,2020-02-02,4,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广东,河源,2020-02-02,1,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881899.html,广东省卫生健康委员会,,
广西,广西,2020-02-02,127,2,0,5,3,16,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,南宁,2020-02-02,22,0,,0,0,6,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,柳州,2020-02-02,14,0,,0,0,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,桂林,2020-02-02,24,0,,2,2,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,梧州,2020-02-02,5,1,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,北海,2020-02-02,26,0,,0,0,3,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,防城港,2020-02-02,9,1,,3,0,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,钦州,2020-02-02,2,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,贵港,2020-02-02,5,0,,0,1,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,玉林,2020-02-02,8,0,,0,0,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,百色,2020-02-02,2,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,贺州,2020-02-02,4,0,,0,0,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
广西,河池,2020-02-02,6,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0203/68251.html,广西壮族自治区卫生健康委员会,,
重庆,重庆,2020-02-02,300,7,2,23,6,25,1,,减少3例,,,http://wsjkw.cq.gov.cn/yqxxyqtb/20200203/250918.html,重庆市卫生健康委员会,,
四川,四川,2020-02-02,254,12,1,,9,23,NA,9,,4,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,成都,2020-02-02,77,,,,,4,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,南充,2020-02-02,26,,,,,3,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,广安,2020-02-02,21,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,绵阳,2020-02-02,17,,,,,3,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,内江,2020-02-02,12,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,巴中,2020-02-02,12,,,,,4,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,达州,2020-02-02,11,,,,,2,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,攀枝花,2020-02-02,10,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,德阳,2020-02-02,10,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,自贡,2020-02-02,9,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,泸州,2020-02-02,7,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,宜宾,2020-02-02,7,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,甘孜,2020-02-02,6,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,凉山,2020-02-02,6,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,广元,2020-02-02,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,遂宁,2020-02-02,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,雅安,2020-02-02,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,眉山,2020-02-02,3,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,乐山,2020-02-02,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,资阳,2020-02-02,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
四川,阿坝,2020-02-02,1,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/2/3/d38b4991e8fe4cd494a2f41aabc69d8d.shtml,四川省卫生健康委员会,,
贵州,贵州,2020-02-02,46,2,,6,4,8,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,贵阳,2020-02-02,7,,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,遵义,2020-02-02,8,,,,,3,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,六盘水,2020-02-02,9,,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,安顺,2020-02-02,2,,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,毕节,2020-02-02,4,,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,铜仁,2020-02-02,6,,,,,3,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,黔东南,2020-02-02,4,,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,黔南,2020-02-02,5,,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
贵州,黔西南,2020-02-02,1,,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200203_46829555.html,贵州省卫生健康委员会,,
云南,云南,2020-02-02,105,3,0,7,3,6,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,昆明,2020-02-02,31,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,西双版纳,2020-02-02,12,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,玉溪,2020-02-02,11,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,昭通,2020-02-02,8,,,,,2,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,保山,2020-02-02,8,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,大理,2020-02-02,7,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,丽江,2020-02-02,7,,,,,1,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,曲靖,2020-02-02,5,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,红河,2020-02-02,5,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,普洱,2020-02-02,4,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,德宏,2020-02-02,4,,,,,1,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,楚雄,2020-02-02,2,,,,,2,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
云南,临沧,2020-02-02,1,,,,,0,NA,,,,,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158063778116456725,云南省卫生健康委员会,,
西藏,西藏,2020-02-02,1,0,0,0,,0,NA,,,,,http://wjw.xizang.gov.cn/xwzx/wsjkdt/202002/t20200203_131373.html,西藏自治区卫生健康委员会,,
西藏,拉萨,2020-02-02,1,,,,,0,NA,,,,,http://wjw.xizang.gov.cn/xwzx/wsjkdt/202002/t20200203_131373.html,西藏自治区卫生健康委员会,,
陕西,陕西,2020-02-02,128,,,,,12,NA,,,,87,http://sxwjw.shaanxi.gov.cn/art/2020/2/3/art_9_67666.html,陕西省卫生健康委员会,1,
